gene_symbol,mrna_hl_h
MIS18BP1,2.98507462686567
MISP,3.125
MITD1,6.28571428571429
MITF,2.73972602739726
MIX23,5.0
MKI67,6.43478260869565
MKKS,6.22222222222222
MKLN1,3.77358490566038
MKNK1,5.10344827586207
MKNK2,3.125
MKRN1,5.25
MKRN2,3.77358490566038
MKRN3,2.77777777777778
MKS1,5.6
MKX,2.63157894736842
MLANA,2.24719101123596
MLEC,10.1818181818182
MLF1,8.69565217391304
MLF2,13.0434782608696
MLH1,3.38983050847458
MLH3,3.38983050847458
MLKL,3.63636363636364
MLLT1,6.13333333333333
MLLT10,2.56410256410256
MLLT11,6.24
MLLT3,2.46913580246914
MLLT6,5.85714285714286
MLST8,11.2380952380952
MLX,3.50877192982456
MLXIP,8.2
MLYCD,4.76923076923077
MMAA,2.5
MMAB,5.71428571428571
MMACHC,3.38983050847458
MMADHC,10.5714285714286
MMEL1,7.66666666666667
MMGT1,8.55172413793104
MMP15,7.42857142857143
MMP17,4.5
MMP2,24.0
MMP24,3.2258064516129
MMP25,3.63636363636364
MMRN2,5.6969696969697
MMS19,8.92307692307692
MMS22L,3.50877192982456
MMUT,9.90476190476191
MN1,2.29885057471264
MNAT1,2.85714285714286
MND1,2.63157894736842
MNT,2.63157894736842
MNX1,2.8169014084507
MOAP1,2.56410256410256
MOB1A,8.12903225806452
MOB1B,3.2258064516129
MOB2,24.0
MOB3A,2.98507462686567
MOB3B,3.125
MOB3C,2.5
MOB4,3.38983050847458
MOCOS,8.0
MOCS2,13.3333333333333
MOCS3,2.06185567010309
MOGS,7.04
MOK,3.77358490566038
MON1A,3.57142857142857
MON1B,4.60606060606061
MON2,3.2258064516129
MORC2,3.7037037037037
MORC2-AS1,3.2258064516129
MORC3,2.5
MORF4L1,9.86666666666667
MORF4L2,9.76470588235294
MORN1,2.73972602739726
MORN5,2.1978021978022
MOSPD1,4.52173913043478
MOSPD2,3.50877192982456
MOSPD3,16.9411764705882
MOV10,7.05882352941176
MPC1,3.77358490566038
MPC2,24.0
MPDU1,15.6363636363636
MPDZ,3.38983050847458
MPG,8.88888888888889
MPHOSPH10,2.85714285714286
MPHOSPH6,2.73972602739726
MPHOSPH8,3.50877192982456
MPHOSPH9,3.50877192982456
MPI,6.66666666666667
MPLKIP,7.61290322580645
MPND,4.0
MPP1,20.695652173913
MPP2,7.5
MPP3,3.07692307692308
MPP7,8.48
MPPE1,7.38461538461539
MPPED2,2.66666666666667
MPRIP,6.93333333333333
MPST,6.31578947368421
MPV17,11.4782608695652
MPV17L,10.8571428571429
MPV17L2,5.92
MPZ,3.63636363636364
MPZL1,10.5555555555556
MPZL2,7.23809523809524
MPZL3,3.27868852459016
MR1,7.0
MRAP,2.7027027027027
MRAS,6.81081081081081
MRC2,3.50877192982456
MRE11,2.98507462686567
MREG,3.38983050847458
MRFAP1,9.84615384615385
MRFAP1L1,2.56410256410256
MRGBP,3.63636363636364
MRGPRF,2.8169014084507
MRI1,9.90476190476191
MRM1,4.66666666666667
MRM2,2.5974025974026
MRM3,2.8169014084507
MRNIP,3.125
MROH8,24.0
MRPL1,3.17460317460317
MRPL10,5.05882352941176
MRPL11,20.0
MRPL12,9.0
MRPL13,3.77358490566038
MRPL14,6.6
MRPL15,5.73913043478261
MRPL16,7.25
MRPL17,4.28571428571429
MRPL18,9.73913043478261
MRPL19,8.96551724137931
MRPL2,11.0
MRPL20,10.3333333333333
MRPL21,17.4545454545455
MRPL22,19.2
MRPL23,3.2258064516129
MRPL24,24.0
MRPL27,4.52173913043478
MRPL28,13.5789473684211
MRPL3,13.6
MRPL30,8.53333333333333
MRPL32,6.0
MRPL33,7.55555555555556
MRPL34,6.22222222222222
MRPL35,3.33333333333333
MRPL36,3.57142857142857
MRPL37,18.4
MRPL38,9.73913043478261
MRPL39,12.9
MRPL4,11.2380952380952
MRPL40,24.0
MRPL41,24.0
MRPL42,9.28571428571428
MRPL43,8.84210526315789
MRPL44,2.8169014084507
MRPL45,8.47058823529412
MRPL46,3.7037037037037
MRPL47,11.2727272727273
MRPL48,12.6
MRPL49,6.83870967741935
MRPL50,3.38983050847458
MRPL51,20.2105263157895
MRPL52,12.0
MRPL53,4.36363636363636
MRPL54,10.5882352941176
MRPL55,6.88888888888889
MRPL57,10.3529411764706
MRPL58,8.5
MRPL9,13.9354838709677
MRPS10,8.60606060606061
MRPS11,10.0
MRPS12,6.96774193548387
MRPS14,11.1304347826087
MRPS15,14.8235294117647
MRPS16,7.11111111111111
MRPS17,3.07692307692308
MRPS18A,3.33333333333333
MRPS18C,24.0
MRPS2,5.54838709677419
MRPS21,3.7037037037037
MRPS22,10.75
MRPS23,6.10526315789474
MRPS24,24.0
MRPS25,4.0
MRPS26,6.13333333333333
MRPS27,9.45454545454546
MRPS28,3.33333333333333
MRPS30,3.7037037037037
MRPS31,3.7037037037037
MRPS33,4.0
MRPS34,10.9473684210526
MRPS35,9.54838709677419
MRPS5,8.25
MRPS6,3.77358490566038
MRPS7,10.3529411764706
MRPS9,3.84615384615385
MRRF,8.16
MRS2,8.41379310344828
MRTFA,3.07692307692308
MRTFB,2.7027027027027
MRTO4,5.63636363636364
MSANTD2,2.12765957446809
MSANTD3,5.41176470588235
MSANTD4,2.12765957446809
MSC,2.35294117647059
MSH2,9.44
MSH3,4.0
MSH6,5.0
MSI2,2.98507462686567
MSL2,2.1978021978022
MSL3,8.21052631578947
MSLN,4.85714285714286
MSMO1,2.53164556962025
MSMP,8.375
MSN,24.0
MSRA,2.85714285714286
MSRB1,4.38709677419355
MSRB2,2.56410256410256
MSRB3,11.2857142857143
MST1,2.35294117647059
MSTO1,9.06666666666667
MSX1,2.35294117647059
MSX2,2.89855072463768
MT1E,15.1111111111111
MT1X,3.84615384615385
MT2A,24.0
MTA1,3.77358490566038
MTA2,6.3448275862069
MTA3,5.21739130434783
MTAP,3.33333333333333
MTARC1,8.0
MTARC2,3.84615384615385
MTBP,2.98507462686567
MTCH1,24.0
MTCH2,24.0
MTCL1,2.77777777777778
MTCL2,3.38983050847458
MTDH,9.71428571428572
MTERF1,2.10526315789474
MTERF2,2.8169014084507
MTERF3,2.73972602739726
MTERF4,2.56410256410256
MTF1,2.40963855421687
MTF2,2.5
MTFMT,3.7037037037037
MTFP1,6.72727272727273
MTFR1,8.8
MTFR1L,4.76190476190476
MTFR2,2.53164556962025
MTG1,3.17460317460317
MTG2,3.50877192982456
MTHFD1,18.4285714285714
MTHFD1L,4.85714285714286
MTHFD2L,3.2258064516129
MTHFR,3.03030303030303
MTHFS,3.57142857142857
MTHFSD,2.46913580246914
MTIF2,8.57142857142857
MTIF3,2.94117647058824
MTM1,2.5974025974026
MTMR1,8.0
MTMR10,3.17460317460317
MTMR11,2.7027027027027
MTMR12,5.33333333333333
MTMR14,10.2222222222222
MTMR2,9.92592592592593
MTMR3,3.2258064516129
MTMR4,7.57142857142857
MTMR6,8.22857142857143
MTMR9,4.2962962962963
MTNAP1,2.35294117647059
MTO1,7.23809523809524
MTOR,12.0
MTPAP,2.73972602739726
MTPN,13.0285714285714
MTR,8.18181818181818
MTRES1,2.1978021978022
MTREX,8.47058823529412
MTRF1,2.85714285714286
MTRF1L,2.73972602739726
MTRFR,2.40963855421687
MTRR,3.33333333333333
MTSS1,2.63157894736842
MTSS2,5.51724137931035
MTUS1,3.44827586206897
MTX1,11.4666666666667
MTX2,8.75
MTX3,5.91304347826087
MUC1,24.0
MUC13,15.0588235294118
MUL1,2.5974025974026
MUS81,3.27868852459016
MUTYH,3.125
MVB12A,24.0
MVD,4.0
MVK,3.63636363636364
MVP,18.0
MXD1,2.22222222222222
MXD3,2.38095238095238
MXD4,3.7037037037037
MXI1,3.84615384615385
MXRA7,24.0
MXRA8,10.962962962963
MYADM,8.25
MYB,3.84615384615385
MYBBP1A,6.58823529411765
MYBL2,24.0
MYC,2.1505376344086
MYCBP,11.0
MYCBP2,3.2258064516129
MYD88,5.29032258064516
MYDGF,24.0
MYG1,16.8888888888889
MYH10,2.56410256410256
MYH11,2.98507462686567
MYH9,16.4210526315789
MYL12A,11.7241379310345
MYL12B,21.2307692307692
MYL5,3.17460317460317
MYL6,24.0
MYL6B,10.6666666666667
MYL9,22.2857142857143
MYLIP,2.10526315789474
MYLK2,2.24719101123596
MYLK3,14.2222222222222
MYNN,2.1978021978022
MYO10,9.12
MYO16,2.53164556962025
MYO18A,7.78947368421053
MYO19,3.7037037037037
MYO1B,9.07692307692308
MYO1C,16.2352941176471
MYO1E,6.0
MYO5A,24.0
MYO6,13.8461538461538
MYO9A,3.7037037037037
MYO9B,9.09090909090909
MYOCD,3.125
MYOF,14.1818181818182
MYORG,5.72972972972973
MYPN,4.0
MYPOP,6.75
MYRF,2.77777777777778
MYZAP,3.38983050847458
MZF1,2.98507462686567
MZT1,2.85714285714286
MZT2B,6.33333333333333
N4BP1,2.29885057471264
N4BP2,3.07692307692308
N4BP2L2,2.63157894736842
N4BP3,2.4390243902439
NAA10,20.2105263157895
NAA15,6.0
NAA16,3.17460317460317
NAA20,10.7272727272727
NAA25,3.33333333333333
NAA30,2.5
NAA35,5.77777777777778
NAA38,24.0
NAA40,3.84615384615385
NAA50,5.88235294117647
NAA60,6.73684210526316
NAA80,2.7027027027027
NAAA,24.0
NAB1,3.125
NAB2,2.32558139534884
NABP1,2.27272727272727
NABP2,16.6451612903226
NACA,24.0
NACA2,2.77777777777778
NACC1,4.625
NACC2,2.53164556962025
NADK,5.11111111111111
NADK2,3.63636363636364
NADSYN1,3.27868852459016
NAE1,3.77358490566038
NAF1,3.33333333333333
NAGA,24.0
NAGK,2.85714285714286
NAGLU,3.77358490566038
NAGPA,9.92592592592593
NAGS,2.66666666666667
NAIF1,2.29885057471264
NAMPT,7.42857142857143
NANP,2.22222222222222
NANS,16.695652173913
NAP1L1,19.304347826087
NAP1L4,5.71428571428571
NAP1L5,2.85714285714286
NAPA,16.0
NAPB,2.73972602739726
NAPEPLD,2.66666666666667
NAPG,3.84615384615385
NAPRT,9.14285714285714
NARF,10.1052631578947
NARS1,10.5185185185185
NARS2,3.38983050847458
NASP,8.57142857142857
NAT1,2.38095238095238
NAT10,5.8
NAT14,8.16666666666667
NAT8L,4.125
NAT9,2.7027027027027
NATD1,2.7027027027027
NAV1,3.84615384615385
NAV2,3.50877192982456
NAXD,2.77777777777778
NAXE,24.0
NBAS,10.0
NBEA,2.66666666666667
NBL1,15.2
NBN,6.66666666666667
NBPF15,6.22222222222222
NBPF3,4.36363636363636
NBPF9,4.33333333333333
NBR1,10.0645161290323
NCALD,2.94117647058824
NCAPD2,16.8888888888889
NCAPD3,10.0
NCAPG,6.8
NCAPG2,11.3333333333333
NCAPH,4.8
NCAPH2,10.9090909090909
NCBP1,10.4761904761905
NCBP2,4.0
NCBP3,3.7037037037037
NCDN,6.3030303030303
NCEH1,3.27868852459016
NCF2,2.4390243902439
NCK1,2.40963855421687
NCKAP1,13.6551724137931
NCKAP5,2.5
NCKAP5L,2.7027027027027
NCKIPSD,4.8
NCL,6.66666666666667
NCLN,10.2857142857143
NCOA1,4.8
NCOA2,2.89855072463768
NCOA3,3.17460317460317
NCOA4,5.625
NCOA5,3.2258064516129
NCOA6,5.47368421052632
NCOA7,2.89855072463768
NCOR1,10.3333333333333
NCOR2,3.44827586206897
NCR3LG1,6.33333333333333
NCS1,8.0
NCSTN,18.8571428571429
NDC1,11.3
NDC80,3.44827586206897
NDE1,4.0
NDEL1,2.77777777777778
NDFIP1,14.625
NDFIP2,10.6153846153846
NDOR1,2.89855072463768
NDRG1,6.23529411764706
NDRG2,7.29411764705882
NDRG3,17.0666666666667
NDRG4,2.29885057471264
NDST1,7.45454545454546
NDST2,3.50877192982456
NDST3,2.89855072463768
NDST4,2.77777777777778
NDUFA1,24.0
NDUFA10,3.77358490566038
NDUFA11,24.0
NDUFA12,24.0
NDUFA13,24.0
NDUFA2,24.0
NDUFA3,22.6666666666667
NDUFA5,4.0
NDUFA6,3.84615384615385
NDUFA7,24.0
NDUFA8,14.1818181818182
NDUFA9,24.0
NDUFAB1,19.7142857142857
NDUFAF1,10.4
NDUFAF2,2.35294117647059
NDUFAF3,24.0
NDUFAF4,6.17142857142857
NDUFAF5,2.94117647058824
NDUFAF6,3.84615384615385
NDUFAF7,7.5
NDUFB1,3.33333333333333
NDUFB10,19.5
NDUFB11,24.0
NDUFB2,24.0
NDUFB3,24.0
NDUFB5,11.6190476190476
NDUFB6,24.0
NDUFB7,19.2
NDUFB8,24.0
NDUFB9,24.0
NDUFC1,24.0
NDUFC2,24.0
NDUFS1,16.2162162162162
NDUFS2,15.6
NDUFS3,17.2941176470588
NDUFS4,24.0
NDUFS5,24.0
NDUFS6,3.44827586206897
NDUFS7,10.6666666666667
NDUFS8,24.0
NDUFV1,24.0
NDUFV2,12.8275862068966
NDUFV3,4.57142857142857
NEBL,2.85714285714286
NECAB3,2.7027027027027
NECAP1,2.77777777777778
NECAP2,5.33333333333333
NECTIN1,7.40740740740741
NECTIN2,9.0
NECTIN3,3.38983050847458
NEDD1,4.66666666666667
NEDD4,3.63636363636364
NEDD4L,3.44827586206897
NEDD8,22.0
NEDD9,2.4390243902439
NEFH,9.23076923076923
NEGR1,2.89855072463768
NEIL1,2.8169014084507
NEIL2,8.96551724137931
NEIL3,2.46913580246914
NEK1,3.125
NEK10,2.56410256410256
NEK11,2.53164556962025
NEK2,5.41176470588235
NEK3,3.33333333333333
NEK4,7.30434782608696
NEK6,3.125
NEK7,3.33333333333333
NEK8,2.85714285714286
NEK9,19.5
NELFA,4.14285714285714
NELFB,9.16666666666667
NELFCD,16.2352941176471
NELL2,24.0
NEMF,2.85714285714286
NEMP1,8.125
NENF,24.0
NES,24.0
NET1,3.07692307692308
NETO2,4.0
NEU3,2.38095238095238
NEURL1,4.0
NEURL2,2.53164556962025
NEURL4,2.98507462686567
NEXN,3.2258064516129
NEXN-AS1,5.47368421052632
NF1,9.5
NF2,9.84615384615385
NFAT5,3.33333333333333
NFATC1,3.27868852459016
NFATC2,2.8169014084507
NFATC2IP,5.02857142857143
NFATC3,5.18518518518519
NFATC4,3.03030303030303
NFE2,2.35294117647059
NFE2L1,6.30769230769231
NFE2L2,2.53164556962025
NFE2L3,3.63636363636364
NFIA,2.66666666666667
NFIB,2.98507462686567
NFIC,3.84615384615385
NFIL3,2.06185567010309
NFIX,5.11111111111111
NFKB1,6.60869565217391
NFKB2,6.875
NFKBIA,2.17391304347826
NFKBIB,6.95652173913043
NFKBID,2.5
NFKBIE,2.94117647058824
NFKBIZ,2.17391304347826
NFRKB,5.86666666666667
NFS1,9.37931034482759
NFU1,16.3636363636364
NFX1,3.27868852459016
NFXL1,2.85714285714286
NFYA,2.4390243902439
NFYB,2.77777777777778
NFYC,5.85714285714286
NGDN,4.48
NGEF,3.84615384615385
NGLY1,3.44827586206897
NGRN,10.8571428571429
NHEJ1,6.48275862068965
NHERF1,7.68421052631579
NHERF2,7.33333333333333
NHLRC2,3.77358490566038
NHLRC3,2.63157894736842
NHP2,24.0
NHS,2.5
NHSL3,7.07692307692308
NIBAN1,10.5
NIBAN2,7.23076923076923
NICN1,6.85714285714286
NID2,24.0
NIF3L1,3.7037037037037
NIFK,3.07692307692308
NIM1K,24.0
NIN,3.84615384615385
NINJ1,5.16666666666667
NINJ2,3.125
NINL,2.5
NIP7,2.63157894736842
NIPA1,3.03030303030303
NIPA2,8.25
NIPAL3,8.12903225806452
NIPBL,3.38983050847458
NIPSNAP1,19.448275862069
NIPSNAP2,22.56
NIPSNAP3A,10.1428571428571
NISCH,3.2258064516129
NIT1,4.375
NIT2,20.6666666666667
NKAIN3,10.6153846153846
NKAIN4,3.7037037037037
NKAP,8.85714285714286
NKAPD1,2.77777777777778
NKD1,2.35294117647059
NKD2,2.73972602739726
NKIRAS1,2.53164556962025
NKIRAS2,4.82352941176471
NKRF,2.53164556962025
NKTR,3.07692307692308
NKX2-5,3.44827586206897
NKX3-1,2.38095238095238
NKX3-2,2.17391304347826
NLE1,3.57142857142857
NLGN2,8.0
NLK,3.33333333333333
NLN,9.29411764705882
NLRC5,3.7037037037037
NLRP1,4.47058823529412
NLRX1,5.11111111111111
NMD3,3.27868852459016
NME1,24.0
NME1-NME2,24.0
NME2,24.0
NME3,8.5
NME4,24.0
NME6,3.27868852459016
NME7,3.84615384615385
NME9,2.5
NMI,3.77358490566038
NMRAL1,6.2
NMT1,6.95652173913043
NMT2,6.46153846153846
NMU,24.0
NNAT,2.40963855421687
NNMT,4.52173913043478
NNT,24.0
NOA1,3.33333333333333
NOB1,4.0
NOC2L,17.6470588235294
NOC3L,3.38983050847458
NOC4L,9.0
NOCT,2.24719101123596
NOD1,2.63157894736842
NOG,2.4390243902439
NOL10,4.0
NOL11,5.69230769230769
NOL12,4.63157894736842
NOL3,5.93103448275862
NOL4L,2.5
NOL6,5.71428571428571
NOL7,10.1818181818182
NOL8,3.27868852459016
NOL9,8.94117647058824
NOLC1,10.1935483870968
NOM1,2.98507462686567
NOMO1,24.0
NONO,13.4285714285714
NOP10,10.7368421052632
NOP14,8.0
NOP16,5.56521739130435
NOP2,3.77358490566038
NOP53,4.94117647058824
NOP56,3.50877192982456
NOP58,6.85714285714286
NOP9,7.04761904761905
NOPCHAP1,2.89855072463768
NOS1AP,2.46913580246914
NOSIP,13.0
NOSTRIN,3.03030303030303
NOTCH1,3.38983050847458
NOTCH2,9.21212121212121
NOTCH2NLA,3.27868852459016
NOTCH3,5.66666666666667
NOXA1,2.06185567010309
NOXO1,2.46913580246914
NPAS1,2.66666666666667
NPAS2,4.25
NPAS3,10.695652173913
NPAT,2.63157894736842
NPC1,10.5333333333333
NPC2,24.0
NPDC1,3.33333333333333
NPEPL1,6.15384615384615
NPEPPS,10.0
NPFF,2.66666666666667
NPHP3,3.03030303030303
NPHP4,2.89855072463768
NPL,3.07692307692308
NPLOC4,5.46666666666667
NPM1,16.4210526315789
NPM3,24.0
NPNT,24.0
NPR2,2.73972602739726
NPR3,8.0
NPRL2,7.0
NPRL3,4.5
NPSR1-AS1,24.0
NPTN,10.6
NPTX1,6.51428571428571
NPTXR,17.1891891891892
NPY1R,2.66666666666667
NQO1,24.0
NQO2,5.81818181818182
NR1D1,3.44827586206897
NR1D2,2.89855072463768
NR1H2,3.07692307692308
NR1H3,6.4
NR1I3,3.57142857142857
NR2C1,2.77777777777778
NR2C2,2.89855072463768
NR2C2AP,2.77777777777778
NR2F1,2.53164556962025
NR2F2,2.66666666666667
NR2F6,4.93333333333333
NR3C1,2.89855072463768
NR3C2,2.73972602739726
NR4A1,2.98507462686567
NR4A2,2.35294117647059
NR4A3,2.63157894736842
NR6A1,2.22222222222222
NRARP,2.66666666666667
NRAS,9.64705882352941
NRBF2,2.35294117647059
NRBP1,7.7037037037037
NRBP2,2.98507462686567
NRCAM,3.44827586206897
NRDC,22.1052631578947
NRDE2,2.5
NREP,4.0
NRF1,2.73972602739726
NRG4,3.07692307692308
NRGN,6.0
NRIP1,2.10526315789474
NRIP2,2.40963855421687
NRIP3,10.974358974359
NRL,17.7142857142857
NRP1,4.76923076923077
NRP2,3.7037037037037
NRSN2,12.3428571428571
NSA2,20.3636363636364
NSD1,4.64
NSD2,8.23529411764706
NSD3,3.07692307692308
NSDHL,3.84615384615385
NSF,11.5714285714286
NSFL1C,7.14285714285714
NSL1,4.0
NSMAF,6.5
NSMCE1,7.57894736842105
NSMCE2,2.53164556962025
NSMCE3,2.56410256410256
NSMCE4A,9.90476190476191
NSMF,12.3428571428571
NSRP1,2.40963855421687
NSUN2,6.85714285714286
NSUN3,2.53164556962025
NSUN4,3.33333333333333
NSUN5,6.07407407407407
NSUN6,3.38983050847458
NT5C,4.76190476190476
NT5C2,7.0
NT5C3A,6.4
NT5C3B,13.125
NT5DC1,6.33333333333333
NT5DC2,24.0
NT5DC3,3.2258064516129
NTAN1,15.6
NTAQ1,4.0
NTHL1,8.0
NTMT1,3.50877192982456
NTN3,3.03030303030303
NTPCR,9.2
NTRK1,3.03030303030303
NUAK1,2.4390243902439
NUAK2,2.4390243902439
NUB1,6.15384615384615
NUBP1,6.66666666666667
NUBP2,9.47368421052632
NUBPL,2.89855072463768
NUCB1,24.0
NUCB2,3.7037037037037
NUCKS1,3.84615384615385
NUDC,3.84615384615385
NUDCD1,3.77358490566038
NUDCD2,10.3157894736842
NUDCD3,4.4
NUDT1,3.33333333333333
NUDT12,3.125
NUDT13,2.5
NUDT14,3.50877192982456
NUDT15,8.71428571428572
NUDT16,3.125
NUDT16L1,9.25
NUDT17,6.66666666666667
NUDT2,8.5
NUDT21,9.45454545454546
NUDT22,8.63157894736842
NUDT3,6.75
NUDT4,4.7741935483871
NUDT5,16.6153846153846
NUDT6,3.84615384615385
NUDT8,3.57142857142857
NUDT9,9.73913043478261
NUF2,2.53164556962025
NUFIP1,2.66666666666667
NUFIP2,2.29885057471264
NUMA1,7.65217391304348
NUMB,4.74074074074074
NUMBL,3.38983050847458
NUP107,10.8
NUP133,8.72727272727273
NUP153,3.57142857142857
NUP155,12.0
NUP160,10.1935483870968
NUP188,24.0
NUP205,11.5384615384615
NUP210,6.4
NUP214,7.09677419354839
NUP35,3.44827586206897
NUP37,9.95348837209302
NUP42,2.89855072463768
NUP43,10.4
NUP50,2.98507462686567
NUP54,6.0
NUP58,6.61538461538461
NUP62,2.46913580246914
NUP62CL,24.0
NUP85,8.61538461538461
NUP88,11.4074074074074
NUP93,10.6666666666667
NUP98,8.0
NUS1,5.11111111111111
NUSAP1,7.2
NUTF2,24.0
NVL,3.03030303030303
NXF1,3.84615384615385
NXN,7.16666666666667
NXNL2,2.5
NXPE3,3.44827586206897
NXPH4,24.0
NXT1,2.22222222222222
NXT2,15.6
OAF,10.2222222222222
OARD1,3.125
OAS3,11.7714285714286
OASL,5.33333333333333
OAT,24.0
OAZ1,24.0
OAZ2,7.63636363636364
OBI1,2.27272727272727
OBSCN,3.27868852459016
OCEL1,7.17460317460317
OCIAD1,11.6190476190476
OCIAD2,24.0
OCRL,7.61904761904762
ODAD2,3.03030303030303
ODAM,18.0
ODC1,16.8510638297872
ODF2,10.3636363636364
ODF2L,2.77777777777778
ODR4,3.17460317460317
OFD1,3.03030303030303
OGA,4.32
OGDH,8.8
OGDHL,2.40963855421687
OGFOD1,4.96969696969697
OGFOD2,2.40963855421687
OGFOD3,8.34782608695652
OGFR,2.98507462686567
OGFRL1,6.16666666666667
OGG1,6.28571428571429
OGT,4.61538461538461
OIP5,10.125
OLA1,10.1538461538462
OLFM1,6.72727272727273
OLFM2,6.45454545454546
OLFML2A,15.0
OMA1,9.05263157894737
ONECUT2,2.98507462686567
OPA1,3.50877192982456
OPA3,3.125
OPHN1,3.84615384615385
OPLAH,3.33333333333333
OPN1SW,12.0
OPN3,4.6
OPTN,10.6086956521739
ORAI1,3.57142857142857
ORAI2,4.21052631578947
ORAI3,2.29885057471264
ORC1,5.14285714285714
ORC2,3.33333333333333
ORC3,8.30769230769231
ORC4,3.33333333333333
ORC5,3.03030303030303
ORC6,4.0
ORMDL1,8.42857142857143
ORMDL2,8.21052631578947
ORMDL3,4.0
OS9,24.0
OSBP,4.96969696969697
OSBP2,3.84615384615385
OSBPL10,3.38983050847458
OSBPL11,4.96969696969697
OSBPL1A,4.0
OSBPL2,3.7037037037037
OSBPL3,3.07692307692308
OSBPL5,3.84615384615385
OSBPL6,4.0
OSBPL7,2.63157894736842
OSBPL8,3.44827586206897
OSBPL9,9.12
OSCP1,3.07692307692308
OSER1,2.46913580246914
OSGEP,7.52941176470588
OSGEPL1,2.63157894736842
OSGIN1,2.29885057471264
OSGIN2,3.03030303030303
OSMR,8.15384615384615
OSR2,2.10526315789474
OSTC,24.0
OSTCP1,18.9333333333333
OSTF1,10.4615384615385
OSTM1,9.0
OTUB1,11.04
OTUB2,2.56410256410256
OTUD4,2.8169014084507
OTUD5,10.6666666666667
OTUD6B,3.07692307692308
OTUD7B,2.5
OTULIN,3.2258064516129
OTULINL,3.84615384615385
OTX1,2.17391304347826
OVCA2,6.66666666666667
OXA1L,9.46666666666667
OXCT1,24.0
OXLD1,2.85714285714286
OXNAD1,3.50877192982456
OXR1,22.1052631578947
OXSM,2.35294117647059
OXSR1,4.47058823529412
OXTR,2.63157894736842
P2RX4,4.0
P2RX5,12.0
P2RY11,8.8
P2RY2,2.56410256410256
P3H1,24.0
P3H2,24.0
P3H3,5.2
P3H4,9.33333333333333
P4HA1,24.0
P4HA2,24.0
P4HA3,3.17460317460317
P4HTM,3.03030303030303
PA2G4,10.9090909090909
PAAF1,8.96
PABIR1,2.08333333333333
PABIR2,9.94594594594595
PABPC1,21.6
PABPC3,19.3469387755102
PABPC4,9.90476190476191
PABPN1,8.8
PACC1,4.0
PACRGL,3.07692307692308
PACS1,7.0
PACS2,3.44827586206897
PACSIN2,5.16666666666667
PACSIN3,3.44827586206897
PAF1,5.79310344827586
PAFAH1B1,4.15384615384615
PAFAH1B2,5.44
PAFAH1B3,24.0
PAFAH2,2.89855072463768
PAGR1,3.07692307692308
PAICS,16.4651162790698
PAIP1,6.31578947368421
PAIP2,4.8
PAK1,9.6969696969697
PAK1IP1,5.45454545454546
PAK2,8.96551724137931
PAK4,6.125
PALB2,2.53164556962025
PALD1,3.17460317460317
PALLD,5.81818181818182
PALM,6.66666666666667
PALM2AKAP2,4.16
PALMD,2.32558139534884
PALS1,3.38983050847458
PALS2,2.7027027027027
PAM,24.0
PAM16,6.0
PAN2,3.2258064516129
PAN3,3.2258064516129
PANK1,2.35294117647059
PANK2,2.98507462686567
PANK3,3.44827586206897
PANK4,2.98507462686567
PANX1,3.57142857142857
PANX2,3.77358490566038
PAPLN,2.35294117647059
PAPOLA,14.3076923076923
PAPOLG,2.56410256410256
PAPPA,2.98507462686567
PAPSS1,16.3636363636364
PAPSS2,15.0
PAQR3,7.39393939393939
PAQR4,3.84615384615385
PAQR5,5.25
PAQR6,2.46913580246914
PAQR7,2.66666666666667
PARD3,2.77777777777778
PARD3B,2.89855072463768
PARD6B,2.02020202020202
PARD6G,2.8169014084507
PARG,4.83333333333333
PARK7,24.0
PARL,10.0952380952381
PARN,5.86666666666667
PARP1,20.2758620689655
PARP12,8.51612903225806
PARP14,9.06666666666667
PARP16,4.0
PARP2,8.17391304347826
PARP3,12.5714285714286
PARP4,10.6666666666667
PARP6,3.27868852459016
PARP8,2.56410256410256
PARP9,4.82758620689655
PARPBP,2.89855072463768
PARS2,2.04081632653061
PARVA,3.57142857142857
PARVB,4.0
PASK,3.33333333333333
PATJ,6.15384615384615
PATL1,8.51612903225806
PATZ1,2.24719101123596
PAWR,3.33333333333333
PAX6,2.17391304347826
PAX8,2.53164556962025
PAX9,2.12765957446809
PAXBP1,2.53164556962025
PAXIP1,3.27868852459016
PAXX,11.3333333333333
PBK,8.4
PBLD,3.63636363636364
PBRM1,8.52173913043478
PBX1,3.27868852459016
PBX3,2.5974025974026
PBX4,2.35294117647059
PBXIP1,9.5
PC,3.63636363636364
PCBD1,24.0
PCBD2,3.33333333333333
PCBP1,6.26666666666667
PCBP2,24.0
PCBP4,10.8888888888889
PCCA,2.7027027027027
PCCB,24.0
PCDH11X,11.5294117647059
PCDH11Y,17.6470588235294
PCDH17,3.27868852459016
PCDH7,3.50877192982456
PCDH9,2.98507462686567
PCDHGA1,9.09090909090909
PCDHGA10,9.71428571428572
PCDHGA11,10.88
PCDHGA12,10.9230769230769
PCDHGA2,9.27272727272727
PCDHGA3,9.27272727272727
PCDHGA4,9.26315789473684
PCDHGA5,9.45454545454546
PCDHGA6,9.33333333333333
PCDHGA7,9.73913043478261
PCDHGA8,9.63636363636364
PCDHGA9,9.71428571428572
PCDHGB1,9.14285714285714
PCDHGB2,9.2
PCDHGB3,9.56521739130435
PCDHGB4,9.63636363636364
