gene,h3k27me3_gm,h3k36me3_gm,mae_pred_gm,mae_prob_gm,h3k27me3_k5,h3k36me3_k5,mae_pred_k5,mae_prob_k5,switch,is_sig_paralog,is_nsig_paralog
RSRC2,0.5136711434533683,0.9980737332120498,0,0.08075967888351297,0.1389587457862914,0.961205051369863,0,0.02355446294132392,BAE in both,False,True
FADS3,0.7021777516185992,0.3237198351971748,1,0.8362349898768346,0.434159131039649,0.5919841609589042,0,0.3219099025260565,MAE→BAE (lost in cancer),False,True
CACNA2D2,0.9387340146610306,0.2293327625876184,1,0.9537307169929016,0.8762373588742041,0.12558861301369864,1,0.9641170388735154,MAE in both,False,True
ALKBH3,0.21167531703140885,0.8655358767189256,0,0.0489205038886784,0.5905612927390443,0.743792808219178,0,0.29372976013365143,BAE in both,False,False
FPR2,0.7209588528011129,0.35619883353844506,1,0.8241052809195736,0.7952806463695222,0.464576198630137,1,0.7863508742076167,MAE in both,False,True
ZNF791,0.3746588902563005,0.8567071539408208,0,0.0925614440466972,0.3890523837551501,0.6950984589041096,0,0.1930581464703646,BAE in both,False,True
RUNX1,0.7982235539622238,0.5182192733693617,1,0.7408652904280701,0.5441703675959121,0.6879815924657534,0,0.3132463938702943,MAE→BAE (lost in cancer),False,True
ZSCAN2,0.6307988656428916,0.6710899459575151,0,0.41071570893072457,0.3583391299695008,0.6218428938356164,0,0.23320080772605553,BAE in both,False,False
GDE1,0.17427363689871048,0.8326823265022205,0,0.0496069606377486,0.3051527636577666,0.8882705479452054,0,0.062290797920999626,BAE in both,False,True
B4GALNT4,0.8938948044304136,0.03932794692064851,1,0.9778001347978464,0.6449783294986355,0.5447880993150684,1,0.5785366103248585,MAE in both,False,True
ASPG,0.7168922895821072,0.04906629568195195,1,0.9543898420004954,0.8102092139761357,0.061964897260273974,1,0.9659250772998096,MAE in both,False,False
TBC1D2,0.6913692546417679,0.4484456097169458,1,0.7258610682438653,0.5924875595269945,0.6022046232876712,0,0.4569854206465573,MAE→BAE (lost in cancer),False,True
ISM2,0.8890791374605382,0.08068917545079994,1,0.9724169715666504,0.9067365830167479,0.19852311643835616,1,0.9548581966135045,MAE in both,False,False
PGF,0.6365776660067419,0.16378618438653753,1,0.8966023561199538,0.6972015624163946,0.18081121575342465,1,0.9100854736308918,MAE in both,False,True
BTBD7,0.36449248220878594,0.7571298624859543,0,0.13795714430945008,0.13483867515650919,0.6384845890410958,0,0.10418930347207557,BAE in both,False,False
SFTPA1,0.8995665899727112,0.09112312055219648,1,0.9721440496960044,0.8763978811065333,0.0526541095890411,1,0.9746860568844499,MAE in both,False,True
PIM3,0.06838247097222966,0.6309058804644443,0,0.0850498199251207,0.7226175825351812,0.5261130136986302,1,0.67132116020061,BAE→MAE (gained in cancer),False,True
SMG6,0.345283321740061,0.7969393761035903,0,0.10871072816372919,0.26512922039702497,0.625535102739726,0,0.171477614496825,BAE in both,False,False
TAX1BP1,0.2900636738188239,0.640269677350313,0,0.17513492432164282,0.11664615549253572,0.7767016267123288,0,0.05196792751031339,BAE in both,False,True
PRRG4,0.32965915779335436,0.4526191877575044,0,0.38466843065665696,0.7712023115201455,0.15571489726027396,1,0.9387385026502716,BAE→MAE (gained in cancer),False,True
FGF20,0.7036224517095617,0.40804751458076943,1,0.77221739267522,0.3036545561560276,0.1839683219178082,1,0.6793828011636336,MAE in both,False,True
SURF1,0.6792765798063032,0.771683878217133,0,0.3394624625455766,0.38295253892664133,0.8575556506849316,0,0.09497877618700082,BAE in both,False,False
C20ORF197,0.8187703997003585,0.3084167157151265,1,0.8970168870971158,0.8360532933811333,0.23935145547945205,1,0.9290787510674866,MAE in both,False,False
VIL1,0.7668682112472578,0.44667986516132485,1,0.7823524740501012,0.40365990689710524,0.450021404109589,0,0.45862706477247805,MAE→BAE (lost in cancer),False,True
C9ORF153,0.6677724864893788,0.3114666381293809,1,0.8257025796983409,0.7784258119749585,0.4498073630136986,1,0.7874284049641675,MAE in both,False,False
NME2,0.12440473005511263,0.9924554550805287,0,0.019156771085039898,0.21932687677243298,0.937767551369863,0,0.035811510766896607,BAE in both,False,True
PRSS2,0.7012681256354005,0.48905773449622775,1,0.6926768764253237,0.8914334635346995,0.2897581335616438,1,0.9270511306248961,MAE in both,False,True
PERP,0.8835143667397934,0.1812831077104179,1,0.9545791992567332,0.8876344373695757,0.4395333904109589,1,0.8568918243163958,MAE in both,False,True
ATP11A,0.5148483064904489,0.6261437209053454,0,0.3553038355059948,0.5172561399753866,0.638591609589041,0,0.3435226133144027,BAE in both,False,True
MTHFD1L,0.3107175343785114,0.7588420996307988,0,0.1138159403809553,0.4009310289475092,0.7703874143835616,0,0.14750521729514968,BAE in both,False,True
ARHGAP30,0.2931671036438547,0.8114398844239927,0,0.08467867274124537,0.6552517523677029,0.20237585616438356,1,0.8852842824185309,BAE→MAE (gained in cancer),False,True
DYNLL2,0.4870779602975012,0.8717962437797635,0,0.12844133416018694,0.5169350955107282,0.9524293664383562,0,0.10025034567299543,BAE in both,False,True
GTPBP3,0.41783937075284927,0.45170956177430577,0,0.4704337052804927,0.5145807694365669,0.4879066780821918,1,0.5209661146901842,BAE→MAE (gained in cancer),False,False
KLRF1,0.6198833538445074,0.3448017550430735,1,0.7690426761031267,0.40162662528760235,0.4720141267123288,0,0.4299201957969265,MAE→BAE (lost in cancer),False,True
RHOQ,0.19781689764032317,0.768259403927444,0,0.07290730400684728,0.4949435496816309,0.579730308219178,0,0.39042184143872244,BAE in both,False,True
RGS12,0.8056610840601424,0.2801648028251913,1,0.904828909332168,0.8952324896998234,0.2540132705479452,1,0.938959044633894,MAE in both,False,True
NFKBIA,0.3292310985071432,0.9463320669912783,0,0.05201349379558848,0.5310075445449195,0.9217679794520548,0,0.12045923880852082,BAE in both,False,True
IL17RC,0.7708277596447108,0.04992241425437423,1,0.9626337504596734,0.6989137995612392,0.4932041952054795,1,0.6863224795494288,MAE in both,False,True
LRP4,0.8950719674674943,0.13510621221039115,1,0.9650470338221031,0.9546792230723955,0.2741331335616438,1,0.9462418862219535,MAE in both,False,True
C2ORF81,0.6105730643694152,0.4039809513617636,1,0.7057537153925674,0.8645192359141741,0.2321810787671233,1,0.9381918235617197,MAE in both,False,False
PDLIM4,0.713467815292418,0.405532666274279,1,0.7810832783955101,0.7046925999250896,0.5997966609589042,1,0.5697381315000332,MAE in both,False,True
SLCO1B1,0.26095564235646634,0.12504681898442935,1,0.7053966664202483,0.04863823639574081,0.19600813356164384,0,0.4227298974072363,MAE→BAE (lost in cancer),False,True
NUTM2B,0.009684841350527048,0.02835892771148804,1,0.5892339938054837,0.010835250682219487,0.039597602739726026,1,0.5768800198813125,MAE in both,False,True
MT1F,0.9963614960672053,0.012761517470169619,1,0.9868636526925079,0.9962544812456525,0.01953125,1,0.9864187285900446,MAE in both,False,True
DNAJC18,0.4484456097169458,0.5989084488201616,0,0.3267533816919113,0.4891112419070041,0.5183540239726028,0,0.458539081649212,BAE in both,False,True
ZNF273,0.40563968109583176,0.8108513029054524,0,0.12619253258807506,0.2823586066670234,0.9130458047945206,0,0.05101335557802117,BAE in both,False,True
SNX22,0.5419230563433035,0.8938948044304136,0,0.14089440000638223,0.08919685376424635,0.7078874143835616,0,0.0645940438222864,BAE in both,False,True
RPS14,0.0888223018888116,0.9574081010219916,0,0.01977935029207218,0.6900850767831345,0.998127140410959,0,0.1495252936909598,BAE in both,False,True
LRRC23,0.44983680239713203,0.30472470437155547,1,0.6750959884428526,0.583819358981219,0.270333904109589,1,0.8065534974637071,MAE in both,False,False
KLF13,0.6051153084702231,0.5859061480014982,0,0.48936582646166127,0.8445609716945797,0.3090753424657534,1,0.9057425280585254,BAE→MAE (gained in cancer),False,True
ZNF83,0.38653753544865965,0.7056022259082882,0,0.18363955541687912,0.2858900957782653,0.8308540239726028,0,0.0755330458528735,BAE in both,False,False
EPHB3,0.9652201829953448,0.06650971159505592,1,0.9807715447428597,0.9966290331210873,0.06747645547945205,1,0.9828885564876616,MAE in both,False,True
IL4R,0.5288672481138638,0.8169511477339612,0,0.18537911027937592,0.8006848948579378,0.1932255993150685,1,0.9346637948280198,BAE→MAE (gained in cancer),False,False
QSOX1,0.3349563914602172,0.5481299159933651,0,0.28510066888794966,0.6851623949917064,0.469552654109589,1,0.6995930744281503,BAE→MAE (gained in cancer),False,True
WASH1,0.009684841350527048,0.037508694954251166,1,0.5782857222693284,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,False
INHBB,0.9883353844507464,0.16314409545722083,1,0.971995604851428,0.9764032318476109,0.07448630136986302,1,0.9808601962340188,MAE in both,False,True
TTLL12,0.5970356894429879,0.7265771309326342,0,0.3171097408733239,0.4731660334956391,0.8610873287671232,0,0.12821862422177327,BAE in both,False,False
C20ORF144,0.551661405104607,0.0652255337364225,1,0.909812911800983,0.23404141473594092,0.5805329623287672,0,0.18605230421893892,MAE→BAE (lost in cancer),False,False
EMSY,0.2674835464711863,0.7084381186794371,0,0.12193854256700119,0.1697255069827171,0.8044734589041096,0,0.05563410995398525,BAE in both,False,False
CUL2,0.17202632564610199,0.8061961581679062,0,0.05566393749754098,0.3616565894376371,0.8563784246575342,0,0.08848421821584054,BAE in both,False,True
PAPLN,0.8397988121354808,0.5373749264273102,1,0.7539313007077406,0.7619455294558296,0.21998073630136986,1,0.9150162343262086,MAE in both,False,True
LECT1,0.6875702284766441,0.22521269195783616,1,0.8867662494421479,0.7174808711006474,0.2639126712328767,1,0.8792353990010398,MAE in both,False,False
NOM1,0.4737546150141795,0.896677189790786,0,0.11009659740933361,0.6798116539140671,0.920002140410959,0,0.1987692621530568,BAE in both,False,False
AZIN2,0.7721654449141206,0.22788806249665577,1,0.9151144469226321,0.870779602975012,0.2506421232876712,1,0.9342345047394259,MAE in both,False,True
RHPN2,0.3113596233078281,0.4885226603884638,0,0.3277053617579625,0.15452940232222162,0.4535530821917808,0,0.23806265572600946,BAE in both,False,True
MAPK11,0.6319225212691958,0.42222697843651347,1,0.704533669880762,0.7668682112472578,0.3931934931506849,1,0.8238759315764329,MAE in both,False,True
LMO4,0.144630531328589,0.8175397292525015,0,0.0476619508191079,0.1913960083471561,0.8121789383561644,0,0.05817227779447871,BAE in both,False,True
SH3GLB2,0.31430253090052973,0.630584835999786,0,0.19676866178964578,0.4390818128310771,0.635916095890411,0,0.2804978983728107,BAE in both,False,True
PLSCR4,0.6062924715073038,0.13023703782973942,1,0.9007967027189416,0.09106961314142009,0.2638591609589041,0,0.38253602293170874,MAE→BAE (lost in cancer),False,True
COX5B,0.045106747284498906,0.8815345925410669,0,0.024092623531621792,0.7804590935844614,0.9957726883561644,0,0.20242486008192045,BAE in both,False,False
GSC,0.9842688212317406,0.04409010647974745,1,0.9839725308695564,0.9062550163197602,0.2358732876712329,1,0.9461359173935684,MAE in both,False,True
TSSK6,0.5296163518647332,0.4664776071485901,1,0.5618304135458453,0.793621916635454,0.1618685787671233,1,0.941984476316882,MAE in both,False,True
BBS7,0.1648563326020654,0.588206966664883,0,0.1435846276295733,0.10910161057306438,0.7500535102739726,0,0.05720496346499459,BAE in both,False,False
WDR4,0.3220611054631066,0.9112847129327412,0,0.05961137612347402,0.5341109743699503,0.9422624143835616,0,0.11137147110130668,BAE in both,False,False
DOCK9,0.6897640323184762,0.41489646316014767,1,0.7563234235101188,0.445877253999679,0.6264982876712328,0,0.29548726331296843,MAE→BAE (lost in cancer),False,True
PDSS2,0.19503451227995078,0.49537160896784205,0,0.22971382154411762,0.29166889614211566,0.5386879280821918,0,0.26055391345213064,BAE in both,False,True
HDAC11,0.7920166943121623,0.09181871689228958,1,0.9579499857401805,0.7916421424367275,0.4076947773972603,1,0.8276234041755187,MAE in both,False,False
FSD1L,0.10878056610840602,0.5790036920113436,0,0.12334728457161782,0.20001070148215527,0.5681720890410958,0,0.17524951017182244,BAE in both,False,True
CFLAR,0.4003424474289689,0.8197335330943336,0,0.11924152267562954,0.40783348493766386,0.8543450342465754,0,0.1052116384845324,BAE in both,False,True
PRDX1,0.19589063085237304,0.9597089196853764,0,0.029504370659038322,0.31703140885012576,0.9281357020547946,0,0.05410428446109837,BAE in both,False,True
PCDHB9,0.5863877146984857,0.09208625394617155,1,0.9101676848287935,0.6124993311573653,0.042540667808219176,1,0.9347712553961915,MAE in both,False,True
LGALS12,0.8088715287067259,0.16597998822836962,1,0.9441186972699513,0.6818984429343464,0.4959332191780822,1,0.6687650885205446,MAE in both,False,True
CRYGA,0.865054310021938,0.012761517470169619,1,0.9781741553284923,0.8684252769008508,0.430490154109589,1,0.8530440049515803,MAE in both,False,True
LZTS3,0.9690727165712452,0.11370324789983413,1,0.9762164774706631,0.2934346406977366,0.1840753424657534,1,0.6704464940795041,MAE in both,False,True
SPATA31E1,0.7898228904703302,0.1554925357161967,1,0.942877210249198,0.9258387286639199,0.11221104452054795,1,0.9721305661322501,MAE in both,False,True
BTBD10,0.0687570228476644,0.6198298464337311,0,0.08951158478836747,0.16362566215420835,0.5068493150684932,0,0.19940574265229966,BAE in both,False,True
ZNF319,0.04104018406549307,0.644496762801648,0,0.07241800458607738,0.5326662742789876,0.6852525684931506,0,0.30644282541676043,BAE in both,False,False
C10ORF95,0.2529830381507839,0.08448820161592381,1,0.7391401956107299,0.7444486061319493,0.3983839897260274,1,0.806756706880614,MAE in both,False,False
PEAR1,0.9204879875862807,0.08443469420514742,1,0.9751006606705567,0.741131146663813,0.3167808219178082,1,0.8603127768048225,MAE in both,False,True
ZNF628,0.13922628284017335,0.5405318636631173,0,0.16085582785941346,0.4655679811653914,0.5584332191780822,0,0.3878828685869053,BAE in both,False,False
GALNTL5,0.7066188667130398,0.19005832307774626,1,0.9093881701262071,0.8976403231847611,0.3614083904109589,1,0.9014831245867783,MAE in both,False,True
RRS1,0.868318262079298,0.04029108031462358,1,0.9753941902710866,0.8457916421424367,0.5073844178082192,1,0.7843095298777945,MAE in both,False,False
FABP2,0.14928567606613516,0.11573652950933705,1,0.6176714741927596,0.5149018139012254,0.3499036815068493,1,0.6823940953297605,MAE in both,False,True
MAGOH,0.13628337524747178,0.970410401840655,0,0.022303367301452083,0.12285301514259725,0.886183647260274,0,0.03172205309990326,BAE in both,True,False
MME,0.6469581036973621,0.23591417411311466,1,0.863616705285185,0.37262560864679756,0.434396404109589,0,0.44744226666989473,MAE→BAE (lost in cancer),False,True
ARHGAP19,0.19551607897693832,0.6775643426614586,0,0.10858540001673478,0.13633688265824817,0.744060359589041,0,0.06503693242577385,BAE in both,False,False
BGN,0.7439670394349618,0.0401305580822944,1,0.9605115608153926,0.8829792926320296,0.0507277397260274,1,0.9755444312728205,MAE in both,False,True
ZNF835,0.37995612392316336,0.39311894697415595,1,0.5052761499541323,0.2714430948686393,0.11847174657534247,1,0.720464664248605,MAE in both,False,False
DEFA4,0.6621542083578575,0.09781154689924555,1,0.9299258271772751,0.9669324201401894,0.1016160102739726,1,0.9773746082958854,MAE in both,False,True
DPY19L1,0.18187168922895822,0.41789287816362564,0,0.29314618962032607,0.12290652255337364,0.5217251712328768,0,0.16472846700954508,BAE in both,False,True
RAVER1,0.5022205575472203,0.8307560597142705,0,0.16068619701739034,0.5229814329284606,0.7865475171232876,0,0.20525854195219534,BAE in both,False,True
RAB9A,0.5966076301567768,0.7664401519610466,0,0.275861746824336,0.38701910214564716,0.733037243150685,0,0.16450339715675297,BAE in both,False,False
LTF,0.9537695970891968,0.3313178875274225,1,0.9297469732532521,0.9486863930654396,0.16111943493150685,1,0.967735255876256,MAE in both,False,True
PPP2CA,0.31130611589705176,0.8908448820161592,0,0.06296763617219713,0.1188399593343678,0.8788527397260274,0,0.032352019643486586,BAE in both,True,True
LNPEP,0.13804911980309273,0.8506073091123121,0,0.03979045150799315,0.14564717213334047,0.6937607020547946,0,0.08461631294732697,BAE in both,False,True
TLE6,0.7509230028358928,0.20792979827706137,1,0.9162510215327041,0.8356787415056985,0.11777611301369863,1,0.9596844984861095,MAE in both,False,True
PISD,0.4770185670715394,0.9044892717641393,0,0.10761030589520651,0.6998769329552142,0.8236301369863014,0,0.3014362151268926,BAE in both,False,False
VPS50,0.12740114505859063,0.5796992883514367,0,0.1310985660804203,0.16528439188827654,0.6055222602739726,0,0.13360895532407208,BAE in both,False,False
DERL1,0.384129701963722,0.8982824121140778,0,0.07942100417740577,0.3182620792979828,0.8027611301369864,0,0.09630697304265233,BAE in both,False,True
SATL1,0.5062871207662262,0.4008240141259564,1,0.6177810157363163,0.042431376745679275,0.19236943493150685,0,0.4211449756361685,MAE→BAE (lost in cancer),False,True
NEDD1,0.17673497779442454,0.7649419444593076,0,0.06853190326504313,0.054256514527262024,0.715913955479452,0,0.054689585912804636,BAE in both,False,False
SPDYE5,0.009684841350527048,0.4586655251752368,0,0.1470010153581502,0.0272352720851838,0.04516267123287671,1,0.585911556275649,BAE→MAE (gained in cancer),False,True
PLOD1,0.46519342928995666,0.7699716410722885,0,0.18250743539737696,0.6358285622558725,0.7843000856164384,0,0.28930875549141977,BAE in both,False,True
RNASEH2B,0.13291240836855905,0.7619455294558296,0,0.059128027636688014,0.12338808925036117,0.7374250856164384,0,0.06393517222688445,BAE in both,False,False
LILRB1,0.38075873508480923,0.7217079565519825,0,0.16883168843403512,0.7582000107014821,0.07903467465753425,1,0.9550348415295618,BAE→MAE (gained in cancer),False,True
COBLL1,0.7271657124511745,0.23302477393118948,1,0.8980205734584428,0.19037936754240462,0.4758133561643836,0,0.24380639814684898,MAE→BAE (lost in cancer),False,False
CREBZF,0.05505912568890791,0.9628658569211835,0,0.016909268090007284,0.1697790143934935,0.9759203767123288,0,0.024702782078090686,BAE in both,False,False
RPEL1,0.6904596286585692,0.44325539087163573,1,0.7302133519476233,0.6133019423190111,0.3712007705479452,1,0.7402014961810781,MAE in both,False,True
LHX3,0.9917063513296591,0.14955321312001713,1,0.9740977459321836,0.9411953555567446,0.05934289383561644,1,0.9796223826749828,MAE in both,False,True
TDRD7,0.21221039113917278,0.7275937717373856,0,0.09229105390418561,0.5114238322007598,0.5324272260273972,0,0.4631283975791665,BAE in both,False,False
MURC,0.7966718390497084,0.3715019530204933,1,0.8540718528409236,0.8257798705120659,0.3996147260273973,1,0.8510632029995665,MAE in both,False,False
SLC20A2,0.256407512440473,0.6035635935577077,0,0.18223179781845386,0.2950933704318048,0.6499892979452054,0,0.17111543478640384,BAE in both,False,True
NMBR,0.651024666916368,0.266627427898764,1,0.8468887759017684,0.45813045106747285,0.4393193493150685,1,0.5252578636741955,MAE in both,False,True
IL26,0.7771951415271015,0.181978704050511,1,0.9323663574695549,0.6466905666434801,0.4003638698630137,1,0.7378350908777326,MAE in both,False,True
SNX1,0.43619241264915193,0.9434426668093531,0,0.07814461413476805,0.379902616512387,0.8685787671232876,0,0.08943213155438681,BAE in both,False,True
FLRT3,0.8425811974958531,0.45994970303387017,1,0.8193470601955141,0.2091604687249184,0.3384524828767123,0,0.4057454167328215,MAE→BAE (lost in cancer),False,True
KCNE5,0.9335437958157204,0.07903044571673176,1,0.9769253242609901,0.6309593878752208,0.5765732020547946,1,0.5262478263384417,MAE in both,False,True
VPS29,0.6476537000374551,0.8162555513938681,0,0.26705926219877235,0.13922628284017335,0.8346532534246576,0,0.043093843220839104,BAE in both,False,False
PSMD7,0.40248274386002464,0.9928835143667398,0,0.0549964881094148,0.5669110171758789,0.9962542808219178,0,0.09852992477428775,BAE in both,False,True
PIWIL2,0.7995612392316336,0.28952859971106,1,0.8986177333818127,0.7467494247953341,0.2383347602739726,1,0.9025876938602901,MAE in both,False,True
ASPHD1,0.6723206164053721,0.14703836481352667,1,0.9155309354544386,0.876504895928086,0.461205051369863,1,0.8374263237462367,MAE in both,False,True
MYBPC2,0.7737706672374124,0.35159719621167534,1,0.8550577069386719,0.9333297661726149,0.1734803082191781,1,0.963725727159482,MAE in both,False,True
MGEA5,0.3339397506554658,0.9680560757664937,0,0.0478205940757088,0.19016533789929904,0.8951198630136986,0,0.03925192872828391,BAE in both,False,False
SLC45A2,0.6457809406602815,0.3987907325164535,1,0.7386406729938138,0.8116004066563219,0.2367829623287671,1,0.9233724464681191,MAE in both,False,True
RAB39A,0.2734763764781422,0.5117983840761946,0,0.27244796482028993,0.8714751993151051,0.20703125,1,0.9464010946471714,BAE→MAE (gained in cancer),False,False
CCKAR,0.7896088608272246,0.1417411311466638,1,0.9463744189395104,0.9838942693563059,0.21955265410958905,1,0.9627350516262642,MAE in both,False,True
TAS2R31,0.03697362084648724,0.8505002942907592,0,0.02710326973721901,0.010835250682219487,0.7635380993150684,0,0.03714082481358063,BAE in both,False,False
WRAP53,0.5007223500454813,0.645459896195623,0,0.3215838720055586,0.3991117769811119,0.614619006849315,0,0.27005329504042214,BAE in both,False,False
MRPS2,0.5637540799400717,0.9094654609663438,0,0.14201190009672723,0.6933490288404944,0.732769691780822,0,0.39683009935891483,BAE in both,False,False
CNPY3,0.06822194873990048,0.9572475787896624,0,0.018281957970685814,0.5524105088554765,0.8284995719178082,0,0.190838032095856,BAE in both,False,True
CR1,0.21317352453314783,0.32623468350366525,0,0.4241827155700988,0.17967788538712612,0.3879494863013699,0,0.3227152575157407,BAE in both,False,True
ZNF177,0.3697362084648724,0.4355503237198352,0,0.4432308803284927,0.28481994756273743,0.3192422945205479,1,0.5026656243387757,BAE→MAE (gained in cancer),False,False
GOLGA8J,0.009684841350527048,0.028519449943817218,1,0.5890426451848745,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
PLG,0.7023917812617048,0.33784579164214246,1,0.8266048130347475,0.7847396864465729,0.2182684075342466,1,0.9223408386380226,MAE in both,False,True
TENM3,0.6700733051527636,0.24303065974637486,1,0.8700665699945608,0.6572850339772058,0.3091823630136986,1,0.8213416249769665,MAE in both,False,True
SIX2,0.9979667183904971,0.3630477821178233,1,0.9308885456548954,0.9951843330301247,0.11563570205479452,1,0.9782870963130229,MAE in both,False,True
HABP2,0.8943763711274011,0.1260634597891808,1,0.9664297919706445,0.7811011825137781,0.3000321061643836,1,0.8867145398858635,MAE in both,False,True
GLRA1,0.6239499170635133,0.4726309593878752,1,0.6432261739325976,0.5806624217454117,0.4196810787671233,1,0.6637084007276538,MAE in both,False,False
MED24,0.521001658729734,0.7547220290010166,0,0.23062158025258,0.45518754347477125,0.8050620719178082,0,0.15295340300592022,BAE in both,False,False
CCNY,0.41270265931831557,0.5023810797795495,0,0.4041623809896714,0.5140456953288031,0.6008133561643836,0,0.38361801800773404,BAE in both,False,True
NAPRT,0.03376317619990369,0.3061158970517417,0,0.28652141905461515,0.7936754240462304,0.5910744863013698,1,0.6623514367488743,BAE→MAE (gained in cancer),False,False
PKP1,0.976135694793729,0.11413130718604526,1,0.9768054169861428,0.9776874097062443,0.3042594178082192,1,0.9432221015275697,MAE in both,False,True
UGT8,0.7428433838086576,0.20825084274171973,1,0.9136548734324854,0.16555192894215848,0.5484267979452054,0,0.16977958173523805,MAE→BAE (lost in cancer),False,False
NGFR,0.9634009310289475,0.2846594253304083,1,0.9453432754686791,0.9719621167531703,0.12216395547945205,1,0.9755027450702165,MAE in both,False,False
SEC14L5,0.7876290866284981,0.21007009470811708,1,0.9259668902072458,0.9648456311199101,0.1581228595890411,1,0.9700933147137805,MAE in both,False,True
POSTN,0.42854085290812777,0.31617529027770347,1,0.643630689079948,0.04997592166515062,0.1405714897260274,0,0.4916739683079729,MAE→BAE (lost in cancer),False,True
CT45A3,0.009684841350527048,0.012761517470169619,1,0.6076898166208504,0.010835250682219487,0.04596532534246575,1,0.5692077648766171,MAE in both,False,True
COX7A2L,0.44641232810744286,0.7969928835143667,0,0.15363051377521247,0.415217507624806,0.8552547089041096,0,0.10754710792932505,BAE in both,False,True
TMEM235,0.9378243886778319,0.1024666916367917,1,0.9745955528065146,0.639734603242549,0.07860659246575342,1,0.930340463901043,MAE in both,False,True
TBRG1,0.17887527422548022,0.903900690245599,0,0.03607654773211186,0.19942211996361497,0.9521618150684932,0,0.03100206167007835,BAE in both,False,False
FBXO7,0.2715501096901921,0.8732944512815025,0,0.05896340682497936,0.40965273690406123,0.9433861301369864,0,0.0709653325141219,BAE in both,False,False
PER1,0.22788806249665577,0.7597517256139975,0,0.0845038752133717,0.2762587618385146,0.594285102739726,0,0.2014088671022186,BAE in both,False,True
CEP97,0.07833484937663866,0.7362084648723848,0,0.054420303883846444,0.04499973246294612,0.6697880993150684,0,0.06543027928014047,BAE in both,False,False
VDAC3,0.49012788271175556,0.9457969928835144,0,0.09387254324508439,0.2587083311038579,0.9251391267123288,0,0.044112295016754156,BAE in both,False,True
WDR89,0.24169297447696506,0.7089196853764246,0,0.11125061784070851,0.148857616779924,0.7494113869863014,0,0.06644360497771418,BAE in both,False,False
ALS2,0.12429771523355984,0.5867087591631441,0,0.12586682666467902,0.28134196586227195,0.7113655821917808,0,0.12629770021562656,BAE in both,False,False
SLC32A1,0.9998929851784473,0.09315640216169939,1,0.9808688942776642,0.9987158221413666,0.09423159246575342,1,0.9806817427150825,MAE in both,False,False
LAMA3,0.7731285783080957,0.3533629407672963,1,0.853661413113555,0.8272245706030286,0.258615154109589,1,0.9200498304966774,MAE in both,False,True
OTOG,0.8820696666488309,0.16218096206324575,1,0.9582611846409143,0.8978008454170903,0.21537885273972604,1,0.9494822661842764,MAE in both,False,True
GDF3,0.7501738990850233,0.3802771683878217,1,0.8235759533049524,0.6976296217026058,0.268996147260274,1,0.8678499922291791,MAE in both,False,True
MPI,0.2493445342179892,0.7913746053828455,0,0.07914708789446873,0.4866499010112901,0.6857876712328768,0,0.2688502381902232,BAE in both,False,False
PPWD1,0.14794799079672535,0.915083739097865,0,0.030409813676028095,0.10872705869762962,0.8798694349315068,0,0.030978828087547313,BAE in both,False,True
DCP1A,0.13879822355396224,0.9043822569425866,0,0.03090629067491802,0.1970677938894537,0.811162243150685,0,0.05968725326335207,BAE in both,False,True
SNAP91,0.6638129380919258,0.25951094226550375,1,0.8576319618947901,0.4362994274707047,0.3203125,1,0.6459548048165177,MAE in both,False,True
KLHDC8A,0.9741559205950024,0.19535555674460914,1,0.9655296624218049,0.9827706137300016,0.23721104452054795,1,0.9593143324398078,MAE in both,False,True
DSEL,0.7654770185670715,0.24806035635935578,1,0.9048307796005035,0.37128792337738775,0.09465967465753425,1,0.8110456516316014,MAE in both,False,True
RPL11,0.5868692813954732,0.9951308256193483,0,0.10625116009616717,0.6231473059018674,0.9973244863013698,0,0.11944396943099445,BAE in both,False,False
PPARGC1B,0.33575900262186315,0.6470116111081384,0,0.19732436383705618,0.5640751244047301,0.720783390410959,0,0.2956249769025851,BAE in both,False,True
EPB42,0.8661244582374659,0.5064476429985553,1,0.7982771278550549,0.7542404623040291,0.4203767123287671,1,0.7956436153046482,MAE in both,False,True
RNF213,0.5628979613676495,0.969875327732891,0,0.10914095225092317,0.3997003584996522,0.6253210616438356,0,0.26023628070234317,BAE in both,False,False
RC3H1,0.2767403285355022,0.9495425116378619,0,0.04208194037557458,0.12092674835464712,0.9090325342465754,0,0.02823345000658027,BAE in both,False,True
CABP1,0.8768794478035208,0.3269302798437584,1,0.9090371324160952,0.9792926320295361,0.1934396404109589,1,0.9665027395876978,MAE in both,False,True
FLRT2,0.37835090159987156,0.3277863984161806,1,0.5833478201199092,0.10803146235753652,0.1584439212328767,1,0.5267406035527467,MAE in both,False,True
WDR20,0.36133554497297876,0.7488362138156135,0,0.1413724142859955,0.27476055433677565,0.6074486301369864,0,0.1902738115616474,BAE in both,False,True
ANKRD31,0.6743003906040986,0.1727754293969715,1,0.9058650147820071,0.4688854406335277,0.2776648116438356,1,0.7190032089316032,MAE in both,False,False
C9ORF50,0.9786505431002194,0.13981486435871368,1,0.9740117517031415,0.9625983198673016,0.2423480308219178,1,0.9550274652940759,MAE in both,False,False
